"[0,5)","[5,10)","[10,20)","[20,30)","[30,40)","[40,50)","[50,60)","[60,70)","[70,80)","[80,Inf)"
0.00892798076923077,0.0123432911392405,0.0137634020618557,0.0422015228426396,0.0402835853131749,0.0363469565217391,0.0280213822894168,0.0332136138613861,0.0303110583941606,0.0283394505494505
0.00807644230769231,0.0113931012658228,0.0126299656357388,0.034355076142132,0.0327546436285097,0.0295815217391304,0.0228373650107991,0.0291324257425743,0.0268399635036496,0.024990989010989
0.00691538461538461,0.00968645569620253,0.0108630240549828,0.0386266497461929,0.0365786177105832,0.0327791304347826,0.0245563714902808,0.022395198019802,0.0194070437956204,0.0181801098901099
0.0123497115384615,0.0180867721518987,0.0198239518900344,0.0435218274111675,0.0414563714902808,0.037580652173913,0.0292172786177106,0.0430059405940594,0.0405583941605839,0.0374718681318681
0.0123998557692308,0.0184330379746835,0.0201230240549828,0.0418294416243655,0.0396103671706264,0.035724347826087,0.0273300215982721,0.0348386138613861,0.0318135401459854,0.029459010989011
0.0103342307692308,0.0148094303797468,0.0163835395189003,0.042392385786802,0.0403686825053996,0.0364863043478261,0.0281371490280778,0.0369747524752475,0.0342184671532847,0.0317308791208791
0.00714620192307692,0.00986,0.0110426116838488,0.0369355329949239,0.0352425485961123,0.0317858695652174,0.0244252699784017,0.0289675742574257,0.026420802919708,0.0246448351648352
0.0105763461538462,0.0146606962025316,0.0162818900343643,0.0468753807106599,0.0446989200863931,0.0402871739130435,0.0310006479481641,0.0349066831683168,0.0315724087591241,0.0295859340659341
0.00784413461538462,0.0112008860759494,0.0123539518900344,0.0305225888324873,0.0290419006479482,0.0261982608695652,0.0201730237580993,0.0254007425742574,0.0232894525547445,0.0216884615384615
0.00843846153846154,0.0119674050632911,0.0132584879725086,0.035706345177665,0.033963282937365,0.0306054347826087,0.023461555075594,0.0279579207920792,0.025397700729927,0.0236646153846154
0.00847399038461539,0.011856582278481,0.0130921649484536,0.0332068527918782,0.0319105831533477,0.0290545652173913,0.0230259179265659,0.0362294554455446,0.0349091240875912,0.0325101098901099
0.009265,0.0133435443037975,0.0147460137457045,0.0376157360406091,0.0356369330453564,0.032029347826087,0.0243025917926566,0.0265764851485149,0.023701094890511,0.0220831868131868
0.00959668269230769,0.0137199367088608,0.0151639175257732,0.039039847715736,0.037210151187905,0.0336541304347826,0.0260369330453564,0.0351836633663366,0.0327315328467153,0.0303614285714286
0.00991134615384615,0.0139208860759494,0.0154977663230241,0.0447637055837563,0.0427306695464363,0.0386434782608696,0.0298987041036717,0.039019801980198,0.0361940510948905,0.0336375824175824
0.00888201923076923,0.0128043670886076,0.014064295532646,0.0323664974619289,0.0308354211663067,0.0278926086956522,0.021629373650108,0.0297824257425743,0.0277555839416058,0.0257748351648352
0.00785817307692308,0.0109993037974684,0.0122075257731959,0.0340969543147208,0.032511879049676,0.0293323913043478,0.0226105831533477,0.0275054455445545,0.0251644160583942,0.0234948351648352
0.00795423076923077,0.0109621518987342,0.0122469072164948,0.0389812182741117,0.0372451403887689,0.0336352173913044,0.0259848812095032,0.0317960396039604,0.0292047080291971,0.027270989010989
0.00899423076923077,0.0127994303797468,0.0141420962199313,0.036047461928934,0.0345114470842333,0.0313560869565217,0.0246051835853132,0.0379262376237624,0.0362732481751825,0.0335574725274725
0.009848125,0.0138703164556962,0.01532264604811,0.0394916243654822,0.0376421166306695,0.0339728260869565,0.0262315334773218,0.0320690594059406,0.0293554379562044,0.0274246153846154
0.00955091346153846,0.0139858227848101,0.0152675257731959,0.0316243654822335,0.030080777537797,0.0272154347826087,0.021110475161987,0.0299519801980198,0.0279806204379562,0.0259501098901099
0.00852240384615385,0.0119032911392405,0.0132965635738832,0.0414152284263959,0.0393211663066955,0.0353082608695652,0.0267598272138229,0.0271225247524752,0.0239652189781022,0.0224345054945055
0.0111413461538462,0.0165616455696203,0.0180705154639175,0.0372048223350254,0.0353129589632829,0.0319304347826087,0.0246235421166307,0.0345262376237624,0.0321208394160584,0.0296678021978022
0.0102422596153846,0.0145040506329114,0.0160320618556701,0.0410934010152284,0.039277969762419,0.0355989130434783,0.0277637149028078,0.0389871287128713,0.03665,0.0340648351648352
0.00708836538461538,0.00973594936708861,0.0109067697594502,0.036491116751269,0.0348580993520518,0.0314573913043478,0.0242470842332613,0.0291809405940594,0.026706496350365,0.0249389010989011
0.00738697115384615,0.0106093670886076,0.0117181443298969,0.029261421319797,0.0279079913606911,0.0252678260869565,0.0196122894168467,0.0280480198019802,0.0263599635036496,0.0243882417582418
0.00744576923076923,0.0102696835443038,0.011556529209622,0.0430467005076142,0.0409991360691145,0.0369247826086956,0.0281544276457883,0.0315131188118812,0.0284232116788321,0.0264828571428571
0.00838490384615385,0.0119491772151899,0.0132885567010309,0.0384368020304569,0.0365451403887689,0.0329530434782609,0.0251950323974082,0.0307514851485149,0.0280489416058394,0.0260157142857143
0.0101375,0.0144622151898734,0.015986529209622,0.0412634517766497,0.0393334773218143,0.0355732608695652,0.0275190064794816,0.0366881188118812,0.0340639781021898,0.0316224175824176
0.0119945192307692,0.018325,0.0198159450171821,0.0349373096446701,0.033082505399568,0.0299328260869565,0.0230915766738661,0.0343,0.0321052919708029,0.0295452747252747
0.00819855769230769,0.0113441772151899,0.0126825773195876,0.0405959390862944,0.0386315334773218,0.034735652173913,0.0264820734341253,0.0280492574257426,0.0250311678832117,0.0234405494505495
0.00853403846153846,0.0123599367088608,0.0136266666666667,0.033953807106599,0.0323125269978402,0.0292128260869565,0.0225304535637149,0.0308027227722772,0.0286387226277372,0.0264782417582418
0.00794379807692308,0.011128417721519,0.0124021993127148,0.0371578680203046,0.0353963282937365,0.0319191304347826,0.0244965442764579,0.0293886138613861,0.0267969708029197,0.0249605494505495
0.0104167307692308,0.0150327215189873,0.0164874914089347,0.0371314720812183,0.0353701943844492,0.0319967391304348,0.0248185745140389,0.0338717821782178,0.0315336496350365,0.0293094505494505
0.00844783653846154,0.0122681012658228,0.0134949140893471,0.0316307106598985,0.0300965442764579,0.0272095652173913,0.0210220086393089,0.029035396039604,0.0270231751824818,0.025018021978022
0.00926706730769231,0.0131371518987342,0.014426529209622,0.0332187817258883,0.0318414686825054,0.0289541304347826,0.0228591792656587,0.0351933168316832,0.0336883941605839,0.0313823076923077
0.00783274038461538,0.011096835443038,0.0122812714776632,0.0320342639593909,0.0306762419006479,0.027859347826087,0.0218511879049676,0.033415099009901,0.0319181751824818,0.0295520879120879
0.00768278846153846,0.0107835443037975,0.0119886597938144,0.0341738578680203,0.0326658747300216,0.0295765217391304,0.0229896328293736,0.0317626237623762,0.0297593430656934,0.0276251648351648
0.00776884615384615,0.0110870886075949,0.0123445360824742,0.0355182741116751,0.0336827213822894,0.0302845652173913,0.0229617710583153,0.0255542079207921,0.0228629927007299,0.0212714285714286
0.0107908653846154,0.0155601898734177,0.0170487628865979,0.0378946700507614,0.0361352051835853,0.0327308695652174,0.0254924406047516,0.0360804455445545,0.0338259489051095,0.0314392307692308
0.00865182692307692,0.0127515189873418,0.0140272164948454,0.0332010152284264,0.0314593952483801,0.0283563043478261,0.0216239740820734,0.0273675742574257,0.0249682116788321,0.0230756043956044
0.00810875,0.0114153797468354,0.0126362542955326,0.0332446700507614,0.031866090712743,0.0289534782608696,0.0227593952483801,0.0345433168316832,0.0330092700729927,0.0306291208791209
0.00781,0.0113235443037975,0.012533058419244,0.0335043147208122,0.031744060475162,0.0285615217391304,0.0216617710583153,0.0250257425742574,0.0225074817518248,0.0208745054945055
0.00654442307692308,0.00899810126582279,0.0101029896907216,0.0352081218274112,0.0335205183585313,0.0301408695652174,0.0229609071274298,0.0245102722772277,0.0219029562043796,0.0204953846153846
0.00916216346153846,0.0126876582278481,0.0140938144329897,0.0404822335025381,0.0387373650107991,0.035054347826087,0.0272872570194384,0.0353886138613861,0.0328812408759124,0.0307256043956044
