"[0,5)","[5,10)","[10,20)","[20,30)","[30,40)","[40,50)","[50,60)","[60,70)","[70,80)","[80,Inf)"
-3.70429218943324,-3.70429218943324,-3.70429218943324,-3.66194411859071,-3.30302101556594,-2.89696980650436,-2.48750371430095,-2.32090931220193,-2.06377638671978,-1.88627384923903
-3.82040512620178,-3.82040512620178,-3.82040512620178,-3.69852941899614,-3.32681960422897,-2.92803703008336,-2.56025373894955,-2.54521609788083,-2.29641976163821,-2.13217261526831
-3.87558055563652,-3.87558055563652,-3.87558055563652,-3.7619237734432,-3.47022711931677,-3.04815464397705,-2.66177067392115,-2.53460822478405,-2.30017007590011,-2.10141631617633
-3.7854607945402,-3.7854607945402,-3.7854607945402,-3.5765231100754,-3.28472805588207,-2.83040784873882,-2.44328511532626,-2.42886089830155,-2.14833507288059,-1.97638543625216
-3.83967855964489,-3.83967855964489,-3.83967855964489,-3.8826889234656,-3.43312901901071,-3.03687166780755,-2.66267853674859,-2.5423284919635,-2.31210556481016,-2.08360238178135
-3.78429900195527,-3.78429900195527,-3.78429900195527,-3.68635630906365,-3.34272418582699,-3.05271580703106,-2.59656374309097,-2.48035310935264,-2.25204236527488,-2.07300043423379
-3.642467251963,-3.642467251963,-3.642467251963,-3.696367706595,-3.37701032984149,-2.95503321046271,-2.60615465308876,-2.43154833509922,-2.13688660361408,-1.99524454873804
-3.81663334079862,-3.81663334079862,-3.81663334079862,-3.81223963729913,-3.4513931819095,-3.05903849170121,-2.63713881372154,-2.5004916195939,-2.22039340898794,-2.001472144803
-3.70200982207893,-3.70200982207893,-3.70200982207893,-3.7649136474189,-3.30384114220348,-2.88213568412263,-2.49399584497342,-2.28911546668792,-2.08176515238002,-1.87260037040721
-3.97217761528803,-3.97217761528803,-3.97217761528803,-3.87525782612043,-3.52203414050442,-3.11577236429703,-2.7047848761337,-2.59771109876685,-2.34382990087883,-2.16289283472099
-3.90513423754483,-3.90513423754483,-3.90513423754483,-3.76586251054904,-3.40921499043043,-2.97738607252803,-2.62861438739766,-2.64143131723424,-2.3975319636102,-2.20965430643234
-3.75524801331948,-3.75524801331948,-3.75524801331948,-3.7654042671108,-3.33131130109921,-2.96959864979632,-2.58627955974646,-2.53558050571271,-2.31118166432007,-2.13332521857848
-3.88132862336849,-3.88132862336849,-3.88132862336849,-3.7682374106264,-3.38223664263215,-3.02122712776678,-2.57296204910105,-2.49560118607172,-2.23055103601502,-2.05844732625516
-3.9437165579397,-3.9437165579397,-3.9437165579397,-3.80920063643986,-3.36890339941328,-3.0208414816481,-2.56653579936223,-2.55742460260761,-2.29524481021161,-2.14084248124505
-3.67094603085765,-3.67094603085765,-3.67094603085765,-3.73593340049164,-3.34524702842768,-2.93588284101151,-2.57764000639993,-2.45723057450714,-2.20689021718227,-2.04883497019726
-3.6892429816474,-3.6892429816474,-3.6892429816474,-3.61917394316366,-3.19926161982084,-2.84454857094075,-2.43801303415842,-2.41057097077223,-2.16293391288661,-1.98587445397681
-3.87234781713394,-3.87234781713394,-3.87234781713394,-3.66654063394586,-3.31051621493796,-2.94138040838407,-2.5531041755369,-2.50013841004385,-2.28750266482859,-2.09000348159352
-3.55908777088472,-3.55908777088472,-3.55908777088472,-3.57624965426391,-3.10516243244016,-2.81339395215818,-2.35448439684416,-2.25968153183158,-2.02846253980808,-1.84072764962068
-3.85524215111872,-3.85524215111872,-3.85524215111872,-3.63377135129409,-3.265965458514,-2.88590968058463,-2.53714698013126,-2.48528626435206,-2.25246701056178,-2.05265696983804
-3.73777917110772,-3.73777917110772,-3.73777917110772,-3.64363946327544,-3.30838017498298,-2.87170737918149,-2.47840693037435,-2.40686130789556,-2.17299990486938,-2.00632486303389
-3.70818731253288,-3.70818731253288,-3.70818731253288,-3.61964763551298,-3.21348920958681,-2.84998694699546,-2.41041339276523,-2.39245812657368,-2.1374035542689,-1.95076646708957
-3.70651590404542,-3.70651590404542,-3.70651590404542,-3.6117264653397,-3.2833682194509,-2.87818746535545,-2.49605414225158,-2.34312019644312,-2.15993532866866,-1.9463607948567
-4.01907354060239,-4.01907354060239,-4.01907354060239,-3.87765631046229,-3.51816911669931,-3.09273109827809,-2.71199460238061,-2.54480023026191,-2.31483352275246,-2.1082329119977
-3.82963559197115,-3.82963559197115,-3.82963559197115,-3.66157139776231,-3.26712958216866,-2.91249897713214,-2.50691994268112,-2.36434839863989,-2.12745682375762,-1.9707989079447
-3.50747287997054,-3.50747287997054,-3.50747287997054,-3.56304902103304,-3.14191357169523,-2.76215226161152,-2.37691928993719,-2.29735581565498,-2.05501669730671,-1.9144846602828
-3.70218042011698,-3.70218042011698,-3.70218042011698,-3.49124814067368,-3.19429393691197,-2.83628417982242,-2.41478073765646,-2.42860332034828,-2.15310707454479,-2.01859187956593
-3.92720619601348,-3.92720619601348,-3.92720619601348,-4.00151267322259,-3.704782675397,-3.204160287054,-2.76703690740248,-2.57764329079926,-2.23875193588705,-2.06423384689422
-3.75870510454651,-3.75870510454651,-3.75870510454651,-3.67279846201477,-3.30434411530549,-2.92626699017195,-2.50764756453992,-2.43247254241183,-2.23372847031473,-2.04913541034578
-3.85338830560177,-3.85338830560177,-3.85338830560177,-3.73241061077578,-3.4336626958351,-3.00718810301882,-2.61177620395346,-2.5495091708993,-2.30523515042322,-2.12625751776149
-3.85853454838138,-3.85853454838138,-3.85853454838138,-3.67265741583135,-3.29931272060661,-2.90511329355939,-2.53744927710575,-2.5038289547732,-2.25794056384918,-2.10647902473734
-3.88995265467016,-3.88995265467016,-3.88995265467016,-3.78556945794107,-3.34735823451769,-2.98815899953884,-2.56020325390012,-2.52917805045999,-2.25250740065545,-2.0915198066424
-3.93628769024065,-3.93628769024065,-3.93628769024065,-3.7441680979873,-3.43687622723394,-2.98272452552158,-2.57535843455577,-2.50715164383011,-2.27734304730885,-2.08224879234637
-3.91405330150038,-3.91405330150038,-3.91405330150038,-3.62593019627392,-3.27349447624705,-2.85691959186638,-2.4699732853728,-2.51466052317656,-2.27742201293326,-2.15398965961521
-3.76021518334851,-3.76021518334851,-3.76021518334851,-3.61208364392361,-3.29562981661392,-2.82603037664768,-2.43335631107889,-2.43054532614514,-2.22407877680306,-2.02074489583059
-3.74467441770356,-3.74467441770356,-3.74467441770356,-3.53970066358918,-3.19264359704541,-2.76788607262417,-2.37914384264038,-2.34150875836353,-2.09597782390245,-1.88876101686517
-3.80003649910411,-3.80003649910411,-3.80003649910411,-3.7077860306595,-3.35836727207927,-2.97431326983723,-2.54948916183269,-2.4699476538283,-2.24153776699948,-2.04248465711573
-3.78365988684938,-3.78365988684938,-3.78365988684938,-3.74107790967313,-3.35510667351466,-3.01676624348376,-2.6080227781931,-2.56000452604619,-2.3026852020755,-2.15800082331232
-3.99457923290651,-3.99457923290651,-3.99457923290651,-3.99799385719387,-3.57129030851117,-3.22768562939448,-2.76330658179837,-2.54229670008412,-2.25989243473167,-2.01605949297779
-3.94586209518219,-3.94586209518219,-3.94586209518219,-3.81893999146774,-3.51767391525516,-3.02816447631705,-2.652712928283,-2.54480936593098,-2.27527941118598,-2.10370862956149
-3.55325784957952,-3.55325784957952,-3.55325784957952,-3.44951848424643,-3.12333942788053,-2.75920122888267,-2.37946940580615,-2.3042811024129,-2.09568486081052,-1.88825035484368
-3.66763022464278,-3.66763022464278,-3.66763022464278,-3.56429575161055,-3.17394594021755,-2.74642939921253,-2.35883238345434,-2.30407462422813,-2.04525207297225,-1.88205623455982
-3.96107002205578,-3.96107002205578,-3.96107002205578,-3.82864804914345,-3.43550200591189,-3.01025437548305,-2.63507021746071,-2.53282270323163,-2.27289081245339,-2.08902200783411
-3.67794411345226,-3.67794411345226,-3.67794411345226,-3.56990235914104,-3.26899901769359,-2.86754498593765,-2.43196146046008,-2.38767822412318,-2.12640681425185,-1.96089535151225
-3.58700048915435,-3.58700048915435,-3.58700048915435,-3.40913699694221,-3.14058787717561,-2.7127403570326,-2.307739289219,-2.36970029635651,-2.13146547140912,-1.98504286620359
-3.72058403388287,-3.72058403388287,-3.72058403388287,-3.54572085302776,-3.19363888156992,-2.86410442443598,-2.4656134014,-2.42059028610471,-2.20783532371381,-2.03732009145717
-3.66064993903167,-3.66064993903167,-3.66064993903167,-3.68550708755239,-3.3543645659991,-2.89979148383932,-2.5504275010135,-2.49696965712373,-2.21433638490627,-2.09695344462786
-3.8484064706164,-3.8484064706164,-3.8484064706164,-3.57450001577653,-3.28585053503592,-2.89257632862317,-2.47417157747315,-2.5098476071141,-2.26570514125324,-2.12066609827418
-3.73851349739155,-3.73851349739155,-3.73851349739155,-3.73806182291198,-3.39686212560023,-2.97365062437113,-2.57187817017909,-2.52300036476279,-2.28590589635919,-2.12433346255061
-3.75324298749059,-3.75324298749059,-3.75324298749059,-3.75054970256394,-3.33284228089178,-2.97595788390678,-2.60414787842813,-2.47977332063044,-2.21285207489746,-2.09164636166826
-3.77213128428772,-3.77213128428772,-3.77213128428772,-3.7041537219449,-3.40375928197659,-2.99925799067327,-2.59296619667196,-2.540667835108,-2.29238809957386,-2.12080889595482
-3.73656278203229,-3.73656278203229,-3.73656278203229,-3.63997111951784,-3.25414168602611,-2.89322114581747,-2.48584554820809,-2.47583114672154,-2.25645887940123,-2.07813048326534
-3.60291378438992,-3.60291378438992,-3.60291378438992,-3.53025159949483,-3.18842633454654,-2.78454221829208,-2.4093855106919,-2.27186788649071,-2.06135320724101,-1.87758095221688
-3.87794147955319,-3.87794147955319,-3.87794147955319,-3.83807825108593,-3.37455069580176,-2.97379370291688,-2.61327280000188,-2.47196305831596,-2.17859587780078,-2.01375690434066
-3.77319137431471,-3.77319137431471,-3.77319137431471,-3.71522422374778,-3.3555771675339,-2.90262814332048,-2.53205613038541,-2.55442070321731,-2.27362003942196,-2.15678404568697
-3.67847820431585,-3.67847820431585,-3.67847820431585,-3.5073052488612,-3.07676116391236,-2.73429325571232,-2.32528028048891,-2.32929225875874,-2.11846356642647,-1.9108476114288
-3.76270514770628,-3.76270514770628,-3.76270514770628,-3.63999576351244,-3.32039951017388,-2.86956329982663,-2.50372089754106,-2.4486463870592,-2.17777044353568,-2.00478307002501
-3.80208845009475,-3.80208845009475,-3.80208845009475,-3.69354923724253,-3.29862459773539,-2.86662078807648,-2.49288386781426,-2.37055268212253,-2.11408382585808,-1.89777216987687
-3.78685161675354,-3.78685161675354,-3.78685161675354,-3.78622997392627,-3.3635742934522,-2.99745814445988,-2.61389002255238,-2.54777488779154,-2.32460481272355,-2.14184974948551
-3.87327780854554,-3.87327780854554,-3.87327780854554,-3.65900493858186,-3.3372846557264,-2.93282123499696,-2.50945723254988,-2.42154187930683,-2.1474663328339,-1.99749700460294
-3.78380241781306,-3.78380241781306,-3.78380241781306,-3.73407660652451,-3.28588995828517,-2.87810217449839,-2.4987188521833,-2.39789549576889,-2.10900086578028,-1.93030970802617
-3.78030547343394,-3.78030547343394,-3.78030547343394,-3.67973944090265,-3.31922769182472,-2.88200327625816,-2.5264444241255,-2.41952893389797,-2.13937934474266,-2.0039302896803
-4.05114416235907,-4.05114416235907,-4.05114416235907,-3.890688118196,-3.54038740485231,-3.11746749341214,-2.76297430602628,-2.67640967387058,-2.44362874138293,-2.26954558701791
-3.93434560648504,-3.93434560648504,-3.93434560648504,-4.02346295237016,-3.60882662593114,-3.19355749293883,-2.74121909345874,-2.56049835900073,-2.267560400401,-2.08515301509282
-3.99785986704626,-3.99785986704626,-3.99785986704626,-3.73982840177368,-3.43092001169558,-2.96228274164096,-2.62267371063863,-2.56189612228839,-2.3263203134646,-2.1047869161806
-3.67290683295149,-3.67290683295149,-3.67290683295149,-3.70501381366241,-3.34405234114827,-2.91706749697522,-2.56688650243028,-2.4850354184845,-2.20476530230661,-2.0453904256138
-3.84539650285705,-3.84539650285705,-3.84539650285705,-3.6913160918673,-3.30188988085628,-2.87143596329663,-2.51050276409423,-2.4567964410787,-2.16570839570948,-2.02169574274862
-3.67811793139959,-3.67811793139959,-3.67811793139959,-3.72750164249271,-3.26790310951491,-2.91062130403767,-2.53197777350591,-2.47225541928931,-2.23959787460777,-2.06756530328926
-3.73013462641677,-3.73013462641677,-3.73013462641677,-3.63457566637842,-3.26839350886963,-2.85443070220701,-2.4680397938006,-2.40827109665607,-2.21878046599739,-2.02253659217828
-3.78803093000204,-3.78803093000204,-3.78803093000204,-3.64467876860223,-3.32959549138702,-2.90789720840782,-2.51759238997143,-2.46132323400749,-2.20904947463073,-2.02901052738591
-3.73266397503636,-3.73266397503636,-3.73266397503636,-3.7262466024882,-3.38991182158752,-2.93645273707499,-2.5422770205631,-2.42192149484321,-2.10961699061621,-1.96985383241839
-3.84994698063258,-3.84994698063258,-3.84994698063258,-3.65736219928933,-3.35464946394393,-2.92186956919744,-2.54750362087869,-2.54311039589749,-2.29920026421225,-2.15418906162891
-3.77863532411564,-3.77863532411564,-3.77863532411564,-3.70231607150591,-3.35873912291617,-2.97292369632792,-2.56041627755966,-2.53632794549471,-2.28149831113273,-2.10974837230904
-3.8929155867485,-3.8929155867485,-3.8929155867485,-3.67054109994028,-3.35398760917516,-2.93767001727101,-2.55498771211204,-2.6080315842502,-2.30775428537743,-2.18900175542059
-3.64265985770771,-3.64265985770771,-3.64265985770771,-3.62014357701933,-3.28836736713292,-2.79904012160815,-2.46041584801515,-2.41753322623297,-2.19588170338921,-2.00678780859643
-3.79190008591064,-3.79190008591064,-3.79190008591064,-3.77994947287432,-3.31822255913244,-2.90875523409204,-2.50553510766322,-2.53443573464297,-2.30391982998591,-2.14236541208222
-3.70357395687606,-3.70357395687606,-3.70357395687606,-3.6496182240549,-3.30337018795364,-2.91129703964853,-2.49014182513576,-2.34428832905509,-2.08596058492287,-1.90722323041509
-3.71917132236027,-3.71917132236027,-3.71917132236027,-3.59129545245525,-3.27538338391153,-2.87141981293677,-2.48697561069493,-2.44995641431869,-2.15608796101314,-2.00756313439778
-3.82357301634177,-3.82357301634177,-3.82357301634177,-3.65475765604118,-3.35432921239444,-2.91068494107295,-2.52702426540577,-2.44713232186988,-2.18433194906232,-2.01882266551335
-3.72394970666431,-3.72394970666431,-3.72394970666431,-3.66235508006886,-3.27555618104998,-2.87841061297504,-2.49001027647347,-2.40659208172571,-2.18411224686604,-1.98991639625114
-3.6674585336099,-3.6674585336099,-3.6674585336099,-3.66569707173022,-3.24840068341305,-2.83604294894917,-2.41610328740649,-2.40100497447841,-2.12912284291468,-1.93288820981438
-3.88549243152779,-3.88549243152779,-3.88549243152779,-3.85217842004836,-3.44193615125527,-3.06279967025489,-2.62518752240934,-2.47242036163588,-2.23233219100003,-2.02953921777934
-3.78688617857012,-3.78688617857012,-3.78688617857012,-3.56779901584347,-3.28832603126219,-2.86524931389139,-2.48764518438905,-2.39542298004443,-2.21973094548331,-2.00249522751039
-3.86008629730229,-3.86008629730229,-3.86008629730229,-3.71994318710907,-3.37398213642326,-2.96029644763627,-2.55471190378226,-2.48340513778387,-2.22129248525203,-2.04712186850539
-3.83656727575961,-3.83656727575961,-3.83656727575961,-3.82937456860159,-3.50850103476804,-3.03477147988294,-2.66155147517459,-2.52210927845821,-2.28235445716797,-2.08516146907905
-4.01996661538444,-4.01996661538444,-4.01996661538444,-3.88357158891958,-3.48045419248385,-3.10068847816532,-2.68327920462679,-2.71427620585179,-2.45375478202304,-2.26617863435746
-3.8349872801839,-3.8349872801839,-3.8349872801839,-3.64782713298436,-3.33269370463031,-2.92821369524225,-2.566769569938,-2.45942028349555,-2.17321858546704,-2.05006185963452
-3.72954244260818,-3.72954244260818,-3.72954244260818,-3.73145244851586,-3.3628947011387,-2.95106901673418,-2.5293087932469,-2.46605517303116,-2.23422940175159,-2.00864587063156
-3.96337110463784,-3.96337110463784,-3.96337110463784,-3.85301353062471,-3.45332904119491,-3.05859044472444,-2.66487722709467,-2.64595882405615,-2.34479239104593,-2.21014018822676
-3.93136522818606,-3.93136522818606,-3.93136522818606,-3.64511782273636,-3.30098656838712,-2.95932646990431,-2.48578706202323,-2.43360729489118,-2.22976158653963,-2.03024219205536
-3.75622303880591,-3.75622303880591,-3.75622303880591,-3.71018370431744,-3.32748468084152,-2.89251529029561,-2.50730943885046,-2.46479072127666,-2.18712406110899,-2.00907626302804
-3.7345854322459,-3.7345854322459,-3.7345854322459,-3.71193195461,-3.44616550059031,-3.03814530261911,-2.61745707682081,-2.47504854389883,-2.22070516679411,-2.00968068446298
-3.82663014252926,-3.82663014252926,-3.82663014252926,-3.64995948439728,-3.24234969487077,-2.87597532878822,-2.46254737745857,-2.42242318787095,-2.1841726372993,-2.04401560717095
-3.86614825683447,-3.86614825683447,-3.86614825683447,-3.70685851654907,-3.28919406659378,-2.9717297672577,-2.58582247370915,-2.52533946720713,-2.27956366373049,-2.13213375717982
-3.76664339706398,-3.76664339706398,-3.76664339706398,-3.7648226655261,-3.30985178363346,-2.96381440698119,-2.60508275295224,-2.566798399683,-2.30163147554709,-2.14099807936792
-3.83267084787568,-3.83267084787568,-3.83267084787568,-3.75149707027054,-3.34688979875323,-2.94994908620097,-2.54459777225851,-2.48228431588461,-2.21298396593183,-2.0728016434201
-3.69248256879687,-3.69248256879687,-3.69248256879687,-3.45938526115918,-3.17267015130013,-2.76390128491391,-2.37835850353978,-2.36265138908507,-2.0745326837033,-1.88383407980653
-3.877371328498,-3.877371328498,-3.877371328498,-3.81737709594519,-3.44986830351433,-3.04686345320574,-2.63959026330354,-2.58132259354863,-2.33370390325478,-2.18106120802922
-3.73381300547605,-3.73381300547605,-3.73381300547605,-3.55664937997425,-3.24875169813603,-2.77108403029103,-2.42122101324864,-2.40589928746206,-2.14159395269789,-1.97692458747049
-3.69744829973655,-3.69744829973655,-3.69744829973655,-3.71498984151995,-3.35522867740254,-2.95270955282418,-2.50708742510537,-2.49776002204126,-2.24411523947859,-2.09536504735163
-3.80823050792936,-3.80823050792936,-3.80823050792936,-3.67738175125732,-3.33212509923684,-2.94171825816392,-2.48396597353878,-2.38996511736288,-2.15116884839007,-1.96172566298448
-3.78676123731176,-3.78676123731176,-3.78676123731176,-3.68794964881976,-3.33196930622158,-2.93686187345518,-2.55034884305711,-2.47116554078341,-2.20978663774819,-2.06717123309915
-3.91517358330257,-3.91517358330257,-3.91517358330257,-3.78984473921942,-3.33755856321847,-2.97428052286176,-2.55661652231987,-2.49022104201985,-2.23104239924174,-2.08506161687455
-3.7065755654962,-3.7065755654962,-3.7065755654962,-3.5453776776792,-3.24752054629172,-2.82087064496529,-2.40397611140734,-2.27213761393552,-2.03361935364654,-1.83244342603594
-3.86547865440819,-3.86547865440819,-3.86547865440819,-3.61749307573346,-3.37227579348733,-2.93405075075441,-2.5448154564838,-2.47241262856382,-2.14562046842786,-2.02194051784235
-3.59507225341638,-3.59507225341638,-3.59507225341638,-3.62901900531169,-3.25816950946524,-2.81947844887157,-2.42676624969497,-2.3921676798397,-2.15747563082179,-2.00946624490551
-3.57288894826849,-3.57288894826849,-3.57288894826849,-3.54152381413637,-3.15050257991463,-2.81797930174055,-2.35651179178248,-2.36215117539459,-2.14568363243889,-2.00703977010666
-3.68023206810397,-3.68023206810397,-3.68023206810397,-3.63981191510101,-3.33167373300029,-2.91530935503992,-2.48530883431168,-2.33724311243789,-2.06848161708271,-1.91982824528624
-3.6565047529041,-3.6565047529041,-3.6565047529041,-3.68678893323011,-3.23501284599233,-2.85823050289379,-2.4845619934583,-2.40871496095685,-2.12784372725171,-1.99151906269742
-3.62284497677709,-3.62284497677709,-3.62284497677709,-3.5778239710249,-3.21148730055293,-2.81758820102082,-2.44833290905489,-2.43591417140329,-2.24585815617054,-2.05684296009718
-3.89931591096719,-3.89931591096719,-3.89931591096719,-3.6559379942741,-3.31727384549537,-2.92133659681934,-2.57767120919652,-2.51257737492381,-2.25530890050588,-2.06502257406851
-3.73931339974742,-3.73931339974742,-3.73931339974742,-3.60238322668097,-3.21935439027887,-2.8519899690956,-2.44879527686787,-2.42279092826298,-2.19126184485594,-2.0005071176211
-3.99544219359164,-3.99544219359164,-3.99544219359164,-3.83739975222018,-3.52368003352308,-3.07656323471216,-2.62653811626607,-2.53884075758822,-2.24264041702838,-2.05848161075913
-3.67724127441549,-3.67724127441549,-3.67724127441549,-3.5884021776434,-3.20948191387867,-2.84455464341825,-2.46081596859296,-2.35991228976758,-2.08140932340361,-1.93357343435968
-3.79221757231917,-3.79221757231917,-3.79221757231917,-3.70928663820414,-3.32070023007266,-2.95998740327053,-2.57777961528088,-2.45806772332062,-2.21938245865856,-2.00910420230053
-3.67280868453289,-3.67280868453289,-3.67280868453289,-3.5482411883248,-3.21027337248434,-2.81582264653144,-2.40369656471466,-2.31541852548992,-2.07377746401951,-1.86310511603255
-3.78469032973408,-3.78469032973408,-3.78469032973408,-3.69447236856692,-3.32182227053227,-2.97118076602762,-2.54170972560827,-2.44349125833215,-2.21429299099125,-2.00554866358668
-3.98942445560951,-3.98942445560951,-3.98942445560951,-3.78580012647269,-3.39930257136635,-3.03431815856292,-2.66680269309134,-2.58727912192754,-2.35332382231152,-2.18934415043244
-3.69729252851719,-3.69729252851719,-3.69729252851719,-3.57285971138035,-3.22404603826873,-2.87279798240965,-2.45552762963205,-2.47142393042404,-2.28680272567848,-2.0912759168837
-3.74138426494573,-3.74138426494573,-3.74138426494573,-3.6951778461439,-3.38783943217325,-2.9783353053571,-2.57735271758751,-2.5022081518017,-2.25076472569937,-2.06384479896
-3.69386245256718,-3.69386245256718,-3.69386245256718,-3.60501978231629,-3.19943343908176,-2.82075565565961,-2.42588882943845,-2.310629864383,-2.05777311769915,-1.86326041306379
-3.67409865084527,-3.67409865084527,-3.67409865084527,-3.65643780538204,-3.32806665070252,-2.93015067659886,-2.49656070663471,-2.44205872061502,-2.19154796936937,-1.98539966591206
-3.74607589889832,-3.74607589889832,-3.74607589889832,-3.52453075471608,-3.188763580885,-2.73338029364877,-2.39242060407761,-2.34524125837597,-2.16095331875845,-2.00038017402207
-3.61112472438653,-3.61112472438653,-3.61112472438653,-3.66922514120395,-3.2905087070351,-2.91944926872252,-2.51682794152392,-2.45564913592423,-2.21319252058343,-2.02553620664436
-3.62058569558783,-3.62058569558783,-3.62058569558783,-3.62087766802898,-3.2917958762531,-2.87940632858452,-2.48533406094879,-2.44457541956577,-2.20221673776447,-2.02002937227122
-3.64446228087802,-3.64446228087802,-3.64446228087802,-3.54368711804939,-3.19817454994742,-2.84820127740714,-2.41989080460605,-2.33997452732072,-2.03989279298869,-1.91180719082633
-3.54620022702999,-3.54620022702999,-3.54620022702999,-3.63008500896444,-3.28160627537864,-2.83573341675644,-2.42805836492554,-2.41814815134498,-2.16149092496774,-1.98968307906332
-3.87928132808896,-3.87928132808896,-3.87928132808896,-3.63955049161925,-3.30809669149399,-2.94758311013554,-2.53198220842353,-2.47960556244506,-2.21734108482844,-2.04896960779917
-3.60755455319928,-3.60755455319928,-3.60755455319928,-3.67083611277561,-3.37466593776533,-2.92408823851722,-2.5103227083363,-2.41520984226636,-2.15882267104035,-2.02040382821907
-3.72458037332896,-3.72458037332896,-3.72458037332896,-3.55545402384906,-3.21173120103093,-2.79962562703679,-2.37643751011639,-2.42699836116774,-2.19499760910049,-1.97171349057372
-3.81655647325873,-3.81655647325873,-3.81655647325873,-3.54498145693302,-3.28896844699397,-2.84272762704912,-2.43820001214698,-2.42040959310209,-2.20185851623343,-1.98857335832241
-3.98610573344997,-3.98610573344997,-3.98610573344997,-3.94590043637121,-3.60676183471165,-3.19738155419253,-2.77215698401089,-2.659286270011,-2.38768140528221,-2.16930806233588
-3.67476561080217,-3.67476561080217,-3.67476561080217,-3.52231597488614,-3.10298465006642,-2.78971626793956,-2.36507254646384,-2.36203920646571,-2.1261773719479,-1.96300801383339
-3.82426500850915,-3.82426500850915,-3.82426500850915,-3.71138864066226,-3.32858646372837,-2.9927132112121,-2.55234591551201,-2.50056862167421,-2.27619063285942,-2.08405644986151
-3.8499223877757,-3.8499223877757,-3.8499223877757,-3.84145960424758,-3.5881245059621,-3.11884424991414,-2.67922039685734,-2.5224302060211,-2.30664068658262,-2.11961920346026
-3.59683141727223,-3.59683141727223,-3.59683141727223,-3.67563933757235,-3.29613023455028,-2.92431802685753,-2.51359927806749,-2.46952367130969,-2.16463479571389,-2.00567272711081
-3.6403333374062,-3.6403333374062,-3.6403333374062,-3.53485369522895,-3.14427434612693,-2.75127656771097,-2.36120335139549,-2.29258313136329,-2.02386882844955,-1.88819999310166
-3.91877514737183,-3.91877514737183,-3.91877514737183,-3.58365411411859,-3.28568030124733,-2.88066161580646,-2.51322392344163,-2.52767659872455,-2.32212397755582,-2.13439980312379
-3.74303463729723,-3.74303463729723,-3.74303463729723,-3.61255500040811,-3.30870539322953,-2.88270218335361,-2.50024283120619,-2.43265126926219,-2.16339045797437,-1.98883994074079
-3.81574876372838,-3.81574876372838,-3.81574876372838,-3.71612235662837,-3.37605845850599,-2.96890676612103,-2.59118870268789,-2.54088657576609,-2.25648239609174,-2.09716089051921
-3.78411667904716,-3.78411667904716,-3.78411667904716,-3.73161394631081,-3.32043402332989,-2.93272823154841,-2.55127822505028,-2.5019583784249,-2.20190759862516,-2.04132624318518
-3.81915185780148,-3.81915185780148,-3.81915185780148,-3.64258356798877,-3.27818856070003,-2.85395572919229,-2.42626067626829,-2.42406548738083,-2.19010375339756,-2.00943606315825
-3.64250919841354,-3.64250919841354,-3.64250919841354,-3.75683788489895,-3.39609492485638,-3.01363678416789,-2.6015929416931,-2.46610343968748,-2.20475764742512,-1.99790740720564
-3.73743501189968,-3.73743501189968,-3.73743501189968,-3.7483033909416,-3.33210643844468,-2.97042144230768,-2.55649606551785,-2.49298655898757,-2.22629910629708,-2.05482744655894
-3.85806446482931,-3.85806446482931,-3.85806446482931,-3.63680559471041,-3.30839077608546,-2.88324950682381,-2.48995256871716,-2.46601072164557,-2.17098649720531,-2.00384922236419
-3.87222483154341,-3.87222483154341,-3.87222483154341,-3.70542796878301,-3.4323197422537,-3.02476723128552,-2.61196455175312,-2.56662544991303,-2.3492360760379,-2.10555101037011
-3.80185722422091,-3.80185722422091,-3.80185722422091,-3.60807209441281,-3.23940639604469,-2.86069720803928,-2.50175700838478,-2.49300277560326,-2.27113429585096,-2.07266608637255
-3.82987915971529,-3.82987915971529,-3.82987915971529,-3.65793279646899,-3.35636081434739,-2.90604627987931,-2.52332629912652,-2.44560049441456,-2.18165795804529,-2.01599505415143
-3.70216948233489,-3.70216948233489,-3.70216948233489,-3.66335818083557,-3.32889012992008,-2.91726488153906,-2.49804567152031,-2.41196932342028,-2.14283039454341,-1.99744087440124
-3.91040571451492,-3.91040571451492,-3.91040571451492,-3.79415441519003,-3.4554743263753,-3.03877117719363,-2.62122611558291,-2.54181556442974,-2.25674587006157,-2.09136809647199
-3.91684151210684,-3.91684151210684,-3.91684151210684,-3.89570412961627,-3.52012969434879,-3.06178458768861,-2.61620796451508,-2.49456646568528,-2.24306052400729,-2.03025522945725
-3.77797583084532,-3.77797583084532,-3.77797583084532,-3.74916298248149,-3.3540131219693,-2.98861989266917,-2.57467939275228,-2.42658412906248,-2.19595466363225,-1.99791605143012
-3.79098659025485,-3.79098659025485,-3.79098659025485,-3.73485657821332,-3.41329794873411,-2.95768837306613,-2.56910295097274,-2.49491245599944,-2.24240053822925,-2.04943751844408
-3.59503977506872,-3.59503977506872,-3.59503977506872,-3.64891715544135,-3.28867962221879,-2.90330545049433,-2.49157667937593,-2.37018382249694,-2.12837920130202,-1.93908695397149
-3.68919839300051,-3.68919839300051,-3.68919839300051,-3.77164071127498,-3.31381076575598,-2.90468765143991,-2.52272242740238,-2.36920816178011,-2.15768975273673,-1.9665038681306
-3.83914146932001,-3.83914146932001,-3.83914146932001,-3.86348553386649,-3.52803389572694,-3.10009581916668,-2.69948277441855,-2.59245274366789,-2.29207742198407,-2.10900254036555
